,Ad Delivery Status,Automatically Set Bid,Bid Type,Budget Pacing,Max Bid,Age Range,Gender,Duration,conversion
59,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.0189621891677,0.000306138068269
60,0.504792332268,0.364217252396,1.0,0.364217252396,-1.0,0.0702875399361,0.980830670927,-1.0,0.0
61,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
62,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
63,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
64,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
65,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
66,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
67,0.495207667732,0.635782747604,1.0,0.364217252396,0.361861861862,0.0,0.980830670927,-1.0,0.0
68,0.495207667732,0.635782747604,1.0,0.364217252396,0.361861861862,0.0,0.980830670927,-1.0,0.0
69,0.495207667732,0.635782747604,1.0,0.364217252396,0.361861861862,0.0,0.980830670927,-1.0,0.0
70,0.495207667732,0.635782747604,1.0,0.635782747604,0.261761761762,0.0,0.980830670927,-1.0,0.0
71,0.495207667732,0.635782747604,1.0,0.635782747604,0.261761761762,0.0,0.980830670927,-1.0,0.0
72,0.495207667732,0.635782747604,1.0,0.635782747604,0.261761761762,0.0,0.980830670927,-1.0,0.0
73,0.495207667732,0.635782747604,1.0,0.635782747604,0.261761761762,0.0,0.980830670927,-1.0,0.0
74,0.495207667732,0.635782747604,1.0,0.635782747604,0.261761761762,0.0,0.980830670927,-1.0,0.0
75,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
76,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
77,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
78,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
79,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
80,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
81,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
82,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
83,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,-1.0,0.0
84,0.495207667732,0.635782747604,1.0,0.635782747604,0.124124124124,0.0,0.980830670927,-1.0,0.0
85,0.495207667732,0.635782747604,1.0,0.635782747604,0.124124124124,0.0,0.980830670927,-1.0,0.0
86,0.495207667732,0.635782747604,1.0,0.635782747604,0.124124124124,0.0,0.980830670927,-1.0,0.0
87,0.495207667732,0.635782747604,1.0,0.364217252396,0.174174174174,0.0,0.980830670927,-1.0,0.0
88,0.495207667732,0.635782747604,1.0,0.364217252396,0.174174174174,0.0,0.980830670927,-1.0,0.000905387052965
89,0.495207667732,0.635782747604,1.0,0.364217252396,0.174174174174,0.0,0.980830670927,-1.0,1.23968735085e-05
90,0.495207667732,0.635782747604,1.0,0.635782747604,0.0990990990991,0.0,0.980830670927,-1.0,0.0171650055371
91,0.495207667732,0.635782747604,1.0,0.635782747604,0.0990990990991,0.0,0.980830670927,-1.0,0.00165243734508
92,0.495207667732,0.635782747604,1.0,0.635782747604,0.0990990990991,0.0,0.980830670927,-1.0,6.48760866745e-06
93,0.495207667732,0.635782747604,1.0,0.635782747604,0.0990990990991,0.0,0.980830670927,0.699988645396,0.0
94,0.495207667732,0.635782747604,1.0,0.635782747604,0.0990990990991,0.0,0.980830670927,0.699988645396,0.0
95,0.495207667732,0.635782747604,1.0,0.635782747604,0.0990990990991,0.0,0.980830670927,0.699988645396,0.0
96,0.495207667732,0.364217252396,1.0,0.364217252396,-1.0,0.0,0.980830670927,-1.0,0.0
97,0.495207667732,0.364217252396,1.0,0.364217252396,-1.0,0.0,0.980830670927,-1.0,0.0
98,0.495207667732,0.364217252396,1.0,0.364217252396,-1.0,0.0,0.980830670927,-1.0,0.0
99,0.495207667732,0.364217252396,1.0,0.364217252396,-1.0,0.0,0.980830670927,-1.0,0.0
100,0.495207667732,0.364217252396,1.0,0.364217252396,-1.0,0.0,0.980830670927,-1.0,0.0
101,0.495207667732,0.364217252396,1.0,0.364217252396,-1.0,0.0,0.980830670927,-1.0,0.0
102,0.495207667732,0.635782747604,1.0,0.364217252396,0.299299299299,0.0,0.980830670927,-1.0,0.0
103,0.495207667732,0.635782747604,1.0,0.364217252396,0.299299299299,0.0,0.980830670927,-1.0,0.0
104,0.495207667732,0.635782747604,1.0,0.364217252396,0.299299299299,0.0,0.980830670927,-1.0,0.0
105,0.495207667732,0.635782747604,1.0,0.364217252396,0.299299299299,0.0,0.980830670927,-1.0,0.0
106,0.495207667732,0.635782747604,1.0,0.364217252396,0.299299299299,0.0,0.980830670927,-1.0,0.0
107,0.495207667732,0.635782747604,1.0,0.364217252396,0.299299299299,0.0,0.980830670927,-1.0,0.0
108,0.495207667732,0.364217252396,1.0,0.364217252396,-1.0,0.0,0.980830670927,-1.0,0.0
109,0.495207667732,0.364217252396,1.0,0.364217252396,-1.0,0.0,0.980830670927,-1.0,0.0
110,0.495207667732,0.635782747604,1.0,0.364217252396,0.349349349349,0.0,0.980830670927,-1.0,0.0
111,0.495207667732,0.635782747604,1.0,0.364217252396,0.349349349349,0.0,0.980830670927,-1.0,0.0
112,0.495207667732,0.635782747604,1.0,0.364217252396,0.449449449449,0.0,0.980830670927,-1.0,0.0
113,0.495207667732,0.635782747604,1.0,0.364217252396,0.449449449449,0.0,0.980830670927,-1.0,0.0
114,0.495207667732,0.364217252396,1.0,0.364217252396,-1.0,0.0,0.980830670927,-1.0,0.0
115,0.495207667732,0.364217252396,1.0,0.364217252396,-1.0,0.0,0.980830670927,-1.0,0.0
116,0.495207667732,0.364217252396,1.0,0.364217252396,-1.0,0.0,0.980830670927,-1.0,0.0
117,0.495207667732,0.635782747604,1.0,0.364217252396,0.249249249249,0.0,0.980830670927,-1.0,0.0
118,0.495207667732,0.635782747604,1.0,0.364217252396,0.249249249249,0.0,0.980830670927,-1.0,0.0
119,0.495207667732,0.635782747604,1.0,0.364217252396,0.249249249249,0.0,0.980830670927,-1.0,0.0
120,0.495207667732,0.635782747604,1.0,0.364217252396,0.249249249249,0.0,0.980830670927,-1.0,0.0
121,0.504792332268,0.635782747604,1.0,0.364217252396,0.249249249249,0.0,0.980830670927,-1.0,0.0
122,0.504792332268,0.635782747604,1.0,0.364217252396,0.249249249249,0.0,0.980830670927,-1.0,0.0
123,0.495207667732,0.635782747604,1.0,0.635782747604,0.149149149149,0.0,0.980830670927,-1.0,0.0
124,0.495207667732,0.635782747604,1.0,0.635782747604,0.149149149149,0.0,0.980830670927,-1.0,0.0
125,0.495207667732,0.635782747604,1.0,0.635782747604,0.149149149149,0.0,0.980830670927,-1.0,0.0
126,0.495207667732,0.635782747604,1.0,0.635782747604,0.149149149149,0.0,0.980830670927,-1.0,0.0
127,0.495207667732,0.635782747604,1.0,0.635782747604,0.149149149149,0.0,0.980830670927,-1.0,0.0
128,0.495207667732,0.635782747604,1.0,0.635782747604,0.149149149149,0.0,0.980830670927,-1.0,0.0
129,0.504792332268,0.635782747604,1.0,0.635782747604,0.149149149149,0.0,0.980830670927,1.0,0.0251633409853
130,0.504792332268,0.635782747604,1.0,0.635782747604,0.149149149149,0.0,0.980830670927,1.0,0.00213447171825
131,0.504792332268,0.635782747604,1.0,0.635782747604,0.149149149149,0.0,0.980830670927,1.0,0.00120963989951
132,0.504792332268,0.635782747604,1.0,0.635782747604,0.149149149149,0.0,0.980830670927,1.0,0.0116699083079
133,0.504792332268,0.635782747604,1.0,0.635782747604,0.149149149149,0.0,0.980830670927,1.0,0.00349497597204
134,0.504792332268,0.635782747604,1.0,0.635782747604,0.149149149149,0.0,0.980830670927,1.0,0.00109425573332
135,0.504792332268,0.635782747604,1.0,0.635782747604,0.149149149149,0.0,0.980830670927,1.0,0.000752738881231
136,0.504792332268,0.635782747604,1.0,0.364217252396,0.199199199199,0.0,0.980830670927,0.423208811173,0.00137237754669
137,0.504792332268,0.635782747604,1.0,0.364217252396,0.199199199199,0.0,0.980830670927,0.423208811173,0.00086236733368
138,0.504792332268,0.635782747604,1.0,0.364217252396,0.199199199199,0.0,0.980830670927,0.423208811173,0.00377403170187
139,0.495207667732,0.635782747604,1.0,0.635782747604,0.0990990990991,0.0,0.980830670927,-1.0,0.0
140,0.495207667732,0.635782747604,1.0,0.635782747604,0.0990990990991,0.0,0.980830670927,-1.0,0.000199005736723
141,0.495207667732,0.635782747604,1.0,0.635782747604,0.0990990990991,0.0,0.980830670927,-1.0,0.0
142,0.495207667732,0.635782747604,1.0,0.635782747604,0.0990990990991,0.0,0.980830670927,-1.0,0.000120435287539
143,0.495207667732,0.635782747604,1.0,0.635782747604,0.0990990990991,0.0,0.980830670927,-1.0,0.00134438718351
144,0.495207667732,0.635782747604,1.0,0.635782747604,0.249249249249,0.0,0.980830670927,-1.0,0.0
145,0.495207667732,0.635782747604,1.0,0.635782747604,0.249249249249,0.0,0.980830670927,-1.0,0.0
146,0.495207667732,0.635782747604,1.0,0.635782747604,0.249249249249,0.0,0.980830670927,-1.0,0.0
147,0.495207667732,0.635782747604,1.0,0.635782747604,0.249249249249,0.0,0.980830670927,-1.0,0.0
148,0.495207667732,0.635782747604,1.0,0.635782747604,0.249249249249,0.0,0.980830670927,-1.0,0.0
149,0.495207667732,0.635782747604,1.0,0.635782747604,0.249249249249,0.0,0.980830670927,-1.0,0.0
150,0.495207667732,0.635782747604,1.0,0.635782747604,0.249249249249,0.0,0.980830670927,-1.0,0.0
151,0.495207667732,0.635782747604,1.0,0.635782747604,0.249249249249,0.0,0.980830670927,-1.0,0.0
152,0.495207667732,0.635782747604,1.0,0.635782747604,0.249249249249,0.0,0.980830670927,-1.0,0.0
153,0.495207667732,0.635782747604,1.0,0.635782747604,0.249249249249,0.0,0.980830670927,-1.0,0.0
154,0.495207667732,0.635782747604,1.0,0.364217252396,0.124124124124,0.0,0.980830670927,-1.0,0.0
155,0.495207667732,0.635782747604,1.0,0.364217252396,0.124124124124,0.0,0.980830670927,-1.0,0.0
156,0.495207667732,0.635782747604,1.0,0.364217252396,0.124124124124,0.0,0.980830670927,-1.0,0.0
157,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.0191693290735,-1.0,0.0
158,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.0191693290735,-1.0,0.0
159,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.0191693290735,-1.0,0.0
160,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.0191693290735,-1.0,0.0
161,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.0191693290735,-1.0,0.0
162,0.495207667732,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.0191693290735,-1.0,0.0
163,0.504792332268,0.635782747604,1.0,0.635782747604,0.374374374374,0.0,0.980830670927,0.650891336437,0.0
164,0.504792332268,0.635782747604,1.0,0.635782747604,0.374374374374,0.0,0.980830670927,0.650891336437,0.0
165,0.504792332268,0.635782747604,1.0,0.635782747604,0.374374374374,0.0,0.980830670927,0.650891336437,0.0
166,0.504792332268,0.635782747604,1.0,0.635782747604,0.0447947947948,0.0,0.980830670927,0.0407630294084,7.97957229492e-05
167,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.146860451913,0.0
168,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.146860451913,0.0
169,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.146860451913,0.0
170,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.146860451913,0.0
171,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.146860451913,0.0
172,0.495207667732,0.635782747604,1.0,0.364217252396,0.0740740740741,0.0702875399361,0.980830670927,0.203429090496,0.000292412749196
173,0.495207667732,0.635782747604,1.0,0.635782747604,0.049049049049,0.0127795527157,0.980830670927,0.13521062791,0.0
174,0.495207667732,0.635782747604,1.0,0.364217252396,0.0740740740741,0.0702875399361,0.980830670927,0.203383672079,0.000367579489065
175,0.495207667732,0.635782747604,1.0,0.635782747604,0.049049049049,0.0127795527157,0.980830670927,0.135256046327,0.0
176,0.495207667732,0.635782747604,1.0,0.364217252396,0.0740740740741,0.0702875399361,0.980830670927,0.203429090496,0.000214408233276
177,0.495207667732,0.635782747604,1.0,0.364217252396,0.049049049049,0.0127795527157,0.980830670927,0.135187918701,0.0
178,0.495207667732,0.635782747604,1.0,0.364217252396,0.249249249249,0.0702875399361,0.980830670927,0.203383672079,0.000160913991472
179,0.495207667732,0.635782747604,1.0,0.364217252396,0.0740740740741,0.0127795527157,0.980830670927,0.135301464744,4.17410178547e-05
180,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0,0.980830670927,0.105007380493,0.000310093544886
181,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0,0.980830670927,0.303031679346,0.0
182,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0,0.980830670927,0.341183149767,0.000149893371306
183,0.504792332268,0.635782747604,1.0,0.364217252396,0.249249249249,0.00319488817891,0.980830670927,0.00233904848416,9.10415149308e-05
184,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0,0.980830670927,0.201385261724,0.000201417849584
185,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0,0.980830670927,0.105030089701,0.000101072815744
186,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0,0.980830670927,0.303008970137,6.60066006601e-05
187,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0,0.980830670927,0.341160440559,0.00012356962829
188,0.504792332268,0.635782747604,1.0,0.364217252396,0.374374374374,0.0,0.980830670927,0.00236175769274,0.00022174353776
189,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0,0.980830670927,0.104939252867,0.0
190,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0,0.980830670927,0.303054388555,0.0
191,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0,0.980830670927,0.341183149767,0.000205942033375
192,0.504792332268,0.635782747604,1.0,0.364217252396,0.249249249249,0.0,0.980830670927,0.00231633927558,0.0
193,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0,0.980830670927,0.201430680141,0.000131608710852
194,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0,0.980830670927,0.105075508119,5.85868843495e-05
195,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0,0.980830670927,0.302918133303,8.28397465104e-05
196,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0,0.980830670927,0.34113773135,0.000165024145638
197,0.504792332268,0.635782747604,1.0,0.364217252396,0.249249249249,0.00319488817891,0.980830670927,0.00240717610991,0.00033836653555
198,0.504792332268,0.635782747604,1.0,0.635782747604,0.499499499499,0.0702875399361,0.980830670927,0.105416146247,0.000560102925845
199,0.495207667732,0.635782747604,1.0,0.635782747604,0.124124124124,0.0702875399361,0.980830670927,-1.0,0.000594726756096
200,0.504792332268,0.635782747604,1.0,0.635782747604,0.124124124124,0.0702875399361,0.980830670927,0.106778698762,0.000673905856623
201,0.495207667732,0.635782747604,1.0,0.635782747604,0.124124124124,0.0702875399361,0.980830670927,-1.0,0.000491141398164
202,0.504792332268,0.635782747604,1.0,0.635782747604,0.499499499499,0.0702875399361,0.980830670927,0.106687861928,0.000737337959549
203,0.495207667732,0.635782747604,1.0,0.635782747604,0.124124124124,0.0702875399361,0.980830670927,-1.0,0.000561533110176
204,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0702875399361,0.980830670927,0.384716702623,0.0010104071941
205,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0702875399361,0.980830670927,0.384807539457,0.000904507710558
206,0.504792332268,0.635782747604,1.0,0.635782747604,0.0740740740741,0.0702875399361,0.980830670927,0.384852957874,0.000808543257064
207,0.504792332268,0.364217252396,1.0,0.364217252396,-1.0,0.0,0.980830670927,0.63415464971,0.00072387103959
208,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.203588054956,0.0
209,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.212785284433,0.0
210,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.0339502668332,0.000899853773762
211,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.0339502668332,0.000127980888187
212,0.504792332268,0.635782747604,1.0,0.635782747604,0.0447947947948,0.0,0.980830670927,0.0717610991257,0.0
213,0.504792332268,0.635782747604,1.0,0.635782747604,0.374374374374,0.0,0.980830670927,0.207925513796,0.000411974732216
214,0.495207667732,0.635782747604,1.0,0.364217252396,0.187437437437,0.0,0.980830670927,-1.0,0.0
215,0.495207667732,0.635782747604,1.0,0.635782747604,0.186686686687,0.0,0.980830670927,-1.0,0.0
216,0.504792332268,0.635782747604,1.0,0.635782747604,0.0457957957958,0.0,0.980830670927,0.0707846031566,5.42446433415e-05
217,0.504792332268,0.635782747604,1.0,0.635782747604,0.156656656657,0.00638977635783,0.980830670927,0.0309526513001,0.000203746418716
218,0.504792332268,0.635782747604,1.0,0.635782747604,0.156656656657,0.00638977635783,0.980830670927,0.0310889065516,0.000134898151895
219,0.504792332268,0.635782747604,1.0,0.635782747604,0.119369369369,0.0702875399361,0.980830670927,0.0151016237084,0.00810036488319
220,0.504792332268,0.635782747604,1.0,0.635782747604,0.136636636637,0.0702875399361,0.980830670927,0.0011354604292,0.000195256299585
221,0.504792332268,0.635782747604,1.0,0.635782747604,0.136636636637,0.0702875399361,0.980830670927,0.00154422618372,8.32639467111e-05
222,0.504792332268,0.635782747604,1.0,0.635782747604,0.136636636637,0.0702875399361,0.980830670927,0.0635176564097,0.000113406909523
223,0.495207667732,0.635782747604,1.0,0.635782747604,0.170670670671,0.0702875399361,0.980830670927,0.19936414216,8.49096655503e-05
224,0.495207667732,0.635782747604,1.0,0.635782747604,0.170670670671,0.0702875399361,0.980830670927,0.198183263313,3.66133840225e-05
225,0.495207667732,0.635782747604,1.0,0.635782747604,0.128128128128,0.00638977635783,0.980830670927,0.231906438061,0.000242096713732
226,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.00638977635783,0.980830670927,0.0625638696491,1.25982664785e-05
227,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.0420347450891,0.000182977543665
228,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.0516634495288,0.00018788102596
229,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.0138526172363,8.07787067329e-05
230,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.0189621891677,0.000209663245141
231,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.0169183603951,1.80559191817e-05
232,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.0151697513342,0.000189491511372
233,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.0189621891677,0.000388857466063
234,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0702875399361,0.980830670927,0.0153514250028,0.000843604041069
235,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.00319488817891,0.980830670927,0.0516634495288,0.000204126966973
236,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.0189621891677,4.61151803488e-05
237,0.504792332268,0.364217252396,1.0,0.635782747604,-1.0,0.0,0.980830670927,0.0189621891677,6.71045236837e-05
238,0.495207667732,0.635782747604,1.0,0.364217252396,0.0,0.0,0.980830670927,0.761485182241,0.0
239,0.495207667732,0.635782747604,1.0,0.364217252396,0.0,0.0,0.980830670927,0.761485182241,0.0
240,0.504792332268,0.635782747604,1.0,0.364217252396,0.0,0.0,0.980830670927,0.00690359940956,0.0
241,0.504792332268,0.635782747604,1.0,0.364217252396,0.0,0.0,0.980830670927,0.00690359940956,0.0
